@relation jim-filtered-data-weka.filters.unsupervised.attribute.Remove-R9

@attribute channel_0 numeric
@attribute channel_1 numeric
@attribute channel_2 numeric
@attribute channel_3 numeric
@attribute channel_4 numeric
@attribute channel_5 numeric
@attribute channel_6 numeric
@attribute channel_7 numeric
@attribute class {0,70}

@data
0.05972,0.234883,0.168206,0.048175,0.059468,0.092361,0.023538,0.163351,70
0.060861,0.235546,0.16936,0.049073,0.060761,0.093376,0.02457,0.163493,70
0.060857,0.2357,0.169532,0.049139,0.060719,0.093584,0.024746,0.163234,70
0.060301,0.235409,0.168877,0.048685,0.06008,0.092996,0.024162,0.163137,70
0.059711,0.234984,0.168171,0.048151,0.059406,0.092328,0.023551,0.163365,70
0.060577,0.235322,0.169099,0.048861,0.060587,0.093136,0.024267,0.163426,70
0.060874,0.235645,0.169601,0.049163,0.06081,0.093614,0.024728,0.163148,70
0.060368,0.235393,0.169042,0.048749,0.060199,0.093078,0.024256,0.163074,70
0.059637,0.234943,0.168151,0.048141,0.05938,0.092352,0.023522,0.163256,70
0.060372,0.235241,0.168881,0.048731,0.060335,0.092992,0.024066,0.163512,70
0.060984,0.235692,0.169609,0.049232,0.060891,0.093693,0.024803,0.163273,70
0.06053,0.235498,0.169116,0.048854,0.060344,0.09326,0.024416,0.163166,70
0.059777,0.235078,0.168285,0.048244,0.05949,0.092504,0.023635,0.163247,70
0.060173,0.235057,0.168668,0.048535,0.060055,0.092795,0.023937,0.163424,70
0.060956,0.235621,0.169575,0.049231,0.060927,0.093674,0.024753,0.163239,70
0.060569,0.235529,0.169235,0.048939,0.060414,0.093369,0.024475,0.163106,70
0.059866,0.235111,0.168406,0.04832,0.059582,0.092602,0.023737,0.163139,70
0.059935,0.234943,0.168453,0.048344,0.059775,0.092572,0.023724,0.163392,70
0.060903,0.235492,0.169577,0.049131,0.06091,0.093592,0.024669,0.163221,70
0.060676,0.235517,0.169444,0.048975,0.060519,0.09345,0.024573,0.163098,70
0.060033,0.235237,0.168543,0.048469,0.059763,0.092745,0.023843,0.163176,70
0.05981,0.234913,0.168274,0.04824,0.059597,0.092454,0.023605,0.163418,70
0.06081,0.235486,0.169381,0.049093,0.060853,0.093487,0.024509,0.163319,70
0.06075,0.23564,0.169423,0.049071,0.060645,0.093552,0.024652,0.163179,70
0.060205,0.23532,0.168725,0.048578,0.059948,0.092909,0.024073,0.163148,70
0.059715,0.234882,0.168175,0.048151,0.059436,0.092352,0.02361,0.163311,70
0.060696,0.235366,0.169279,0.048985,0.060738,0.093343,0.024452,0.163318,70
0.06083,0.235592,0.169483,0.04911,0.060739,0.093582,0.024713,0.163148,70
0.060328,0.235358,0.168884,0.0487,0.060097,0.093047,0.024175,0.163111,70
0.059643,0.234867,0.168158,0.048133,0.059385,0.092349,0.023506,0.163227,70
0.060501,0.235263,0.169001,0.048839,0.06051,0.0931,0.024162,0.163396,70
0.060913,0.235661,0.169518,0.049214,0.060813,0.093637,0.024744,0.163221,70
0.060415,0.235446,0.168951,0.048815,0.060224,0.093131,0.024258,0.163153,70
0.05966,0.234967,0.168129,0.048174,0.05938,0.092349,0.023497,0.163224,70
0.060291,0.235133,0.168849,0.048676,0.060288,0.092867,0.023994,0.163386,70
0.06084,0.235536,0.169461,0.049157,0.060885,0.093554,0.024647,0.163104,70
0.060403,0.235427,0.168969,0.048828,0.060347,0.093164,0.024248,0.163056,70
0.059703,0.235057,0.16819,0.04823,0.059482,0.092399,0.023568,0.163155,70
0.060033,0.235007,0.168518,0.048468,0.060013,0.092633,0.0238,0.163326,70
0.060796,0.235494,0.169455,0.049143,0.06095,0.093549,0.024602,0.163029,70
0.060468,0.235334,0.169137,0.048855,0.060438,0.093266,0.024376,0.162888,70
0.059903,0.235091,0.168397,0.048319,0.059589,0.092548,0.023779,0.163113,70
0.059992,0.23502,0.168405,0.048363,0.059765,0.092508,0.023774,0.163493,70
0.060883,0.235627,0.169401,0.049183,0.060913,0.09349,0.02459,0.163348,70
0.060751,0.235674,0.169275,0.049049,0.060513,0.093388,0.024587,0.163292,70
0.060125,0.23536,0.168507,0.048505,0.059771,0.092688,0.023951,0.1633,70
0.059806,0.234977,0.168136,0.048203,0.059556,0.092293,0.023587,0.163462,70
0.060851,0.235477,0.169319,0.049074,0.060825,0.093372,0.024527,0.163383,70
0.060771,0.235621,0.169329,0.049078,0.060615,0.093444,0.024626,0.163207,70
0.060156,0.235332,0.168653,0.048591,0.059929,0.092818,0.02398,0.163126,70
0.059624,0.234869,0.168146,0.048124,0.059375,0.092233,0.023409,0.163314,70
0.06064,0.235294,0.169198,0.048917,0.06064,0.09315,0.024291,0.163339,70
0.060786,0.235572,0.169353,0.049074,0.060679,0.093473,0.024629,0.16312,70
0.060304,0.235365,0.168783,0.048671,0.060089,0.092954,0.02413,0.163109,70
0.059627,0.234911,0.16808,0.048098,0.059353,0.092247,0.023466,0.163257,70
0.060421,0.235174,0.168915,0.048731,0.060438,0.092985,0.024122,0.163306,70
0.060838,0.235605,0.169449,0.049124,0.060794,0.093559,0.024678,0.163133,70
0.060368,0.235413,0.168941,0.048743,0.060203,0.093094,0.024229,0.163064,70
0.059651,0.234955,0.168158,0.048138,0.05936,0.092325,0.023515,0.163173,70
0.060219,0.235075,0.168731,0.048576,0.060174,0.092788,0.023938,0.163343,70
0.060847,0.235579,0.169458,0.049146,0.060833,0.093555,0.024642,0.163136,70
0.060436,0.23543,0.169032,0.048829,0.06032,0.093189,0.024315,0.16304,70
0.059719,0.235001,0.168204,0.0482,0.059466,0.092403,0.023599,0.163118,70
0.059989,0.234928,0.168497,0.048367,0.059908,0.09257,0.02374,0.163322,70
0.060869,0.23552,0.169471,0.04914,0.06089,0.093553,0.024622,0.16317,70
0.060559,0.235478,0.169181,0.048906,0.060433,0.093321,0.024447,0.16307,70
0.059856,0.235089,0.168402,0.048298,0.059595,0.092573,0.023709,0.163088,70
0.059822,0.234855,0.168362,0.048241,0.059674,0.092444,0.023606,0.163327,70
0.060808,0.235444,0.169535,0.049082,0.060863,0.093482,0.024585,0.163166,70
0.060631,0.2355,0.169334,0.048978,0.060524,0.093428,0.024592,0.163019,70
0.060065,0.235244,0.168532,0.048466,0.059806,0.092758,0.023877,0.163172,70
0.059737,0.234886,0.168157,0.048148,0.059488,0.092336,0.023517,0.163388,70
0.060712,0.235435,0.169266,0.049022,0.060784,0.093381,0.024382,0.163321,70
0.060682,0.235549,0.169317,0.049028,0.060614,0.093498,0.024561,0.163084,70
0.060142,0.235246,0.168712,0.048567,0.059948,0.092909,0.024014,0.163022,70
0.059667,0.234877,0.168177,0.048113,0.059362,0.092323,0.023524,0.163329,70
0.060615,0.235322,0.16917,0.048888,0.060621,0.093225,0.024339,0.163352,70
0.060845,0.235626,0.169482,0.049122,0.060704,0.093592,0.024744,0.163197,70
0.060297,0.235319,0.168891,0.048696,0.060086,0.093056,0.024193,0.163056,70
0.05953,0.234752,0.168106,0.048047,0.059296,0.092276,0.023433,0.163092,70
0.060395,0.235156,0.16894,0.048739,0.060385,0.093009,0.024109,0.163339,70
0.060909,0.235674,0.169498,0.049199,0.060798,0.093618,0.024754,0.16323,70
0.060497,0.235551,0.169002,0.048846,0.060201,0.093154,0.024375,0.163227,70
0.059686,0.235023,0.168218,0.048173,0.059344,0.092349,0.023542,0.163236,70
0.060166,0.235083,0.168788,0.04855,0.060117,0.09275,0.02388,0.163371,70
0.060813,0.235563,0.169491,0.049133,0.060836,0.093545,0.024609,0.163128,70
0.060483,0.235427,0.169062,0.048831,0.06032,0.093238,0.024378,0.163046,70
0.059712,0.235003,0.168239,0.048201,0.059444,0.092445,0.023582,0.163092,70
0.059934,0.234901,0.168446,0.048324,0.05982,0.092542,0.023718,0.163288,70
0.060811,0.235482,0.169424,0.049113,0.060833,0.093525,0.024586,0.163127,70
0.060468,0.235387,0.169117,0.048877,0.060391,0.09329,0.024376,0.162961,70
0.059801,0.234999,0.168356,0.048292,0.059604,0.09256,0.023676,0.162965,70
0.059764,0.234871,0.168255,0.048207,0.059595,0.092386,0.023541,0.163308,70
0.060769,0.235449,0.169334,0.049065,0.060813,0.09344,0.0245,0.163195,70
0.060577,0.235486,0.169204,0.048952,0.060495,0.093369,0.024475,0.163022,70
0.059914,0.235137,0.168483,0.048403,0.059736,0.092677,0.023788,0.162951,70
0.059538,0.23476,0.16807,0.048063,0.059412,0.092234,0.023339,0.163167,70
0.06065,0.235319,0.16924,0.048949,0.060735,0.093297,0.02435,0.163215,70
0.06065,0.235498,0.169433,0.049024,0.060598,0.093453,0.024557,0.163022,70
0.060174,0.235214,0.168727,0.048565,0.059945,0.09287,0.024083,0.163015,70
0.059537,0.2347,0.168047,0.048035,0.059328,0.09225,0.023443,0.163089,70
0.060531,0.235157,0.169107,0.048864,0.060566,0.093191,0.024252,0.163236,70
0.060851,0.235634,0.169442,0.04915,0.060709,0.093577,0.024683,0.163229,70
0.060334,0.235386,0.168857,0.048713,0.060095,0.093026,0.024172,0.163112,70
0.059598,0.234879,0.168079,0.048105,0.059283,0.092264,0.02344,0.163201,70
0.060389,0.235154,0.168874,0.048748,0.060366,0.092979,0.024087,0.163344,70
0.06083,0.235557,0.169459,0.049156,0.060824,0.093593,0.024634,0.163115,70
0.06037,0.23535,0.16899,0.048775,0.060239,0.09315,0.024246,0.162999,70
0.059583,0.234858,0.168155,0.048136,0.059369,0.092353,0.023463,0.163032,70
0.060129,0.234946,0.168667,0.048544,0.060091,0.092763,0.023862,0.163279,70
0.060911,0.235487,0.169511,0.049199,0.060872,0.09362,0.024702,0.163114,70
0.060533,0.235461,0.169162,0.04892,0.060339,0.093271,0.024374,0.163098,70
0.059752,0.23506,0.168374,0.048293,0.059502,0.092473,0.023619,0.163063,70
0.05991,0.23489,0.168412,0.048364,0.059859,0.092553,0.023638,0.163267,70
0.060944,0.235658,0.16947,0.049237,0.0609,0.093607,0.024653,0.163337,70
0.06068,0.235613,0.169287,0.049058,0.060451,0.093443,0.02458,0.163195,70
0.059962,0.235184,0.168492,0.048454,0.059643,0.09269,0.023819,0.163136,70
0.05984,0.234918,0.168342,0.048309,0.059612,0.092488,0.023626,0.163366,70
0.06085,0.235486,0.169437,0.049172,0.060848,0.093555,0.024555,0.163258,70
0.060704,0.235546,0.169352,0.049094,0.060554,0.093542,0.024578,0.163105,70
0.060077,0.235236,0.168639,0.048586,0.059842,0.092875,0.0239,0.163085,70
0.0597,0.234848,0.168191,0.048227,0.059436,0.092399,0.023531,0.163287,70
0.060719,0.235323,0.169302,0.04906,0.060741,0.093416,0.024445,0.16324,70
0.06075,0.235593,0.169418,0.049164,0.060653,0.093594,0.024598,0.163098,70
0.060253,0.235348,0.168909,0.048727,0.059993,0.093016,0.024106,0.163095,70
0.059653,0.234851,0.168216,0.04818,0.059326,0.09236,0.023553,0.163216,70
0.060634,0.235288,0.169142,0.048962,0.060546,0.093257,0.024336,0.163377,70
0.060861,0.235601,0.169512,0.049214,0.060706,0.093667,0.024744,0.16313,70
0.060351,0.235343,0.168935,0.048788,0.060115,0.093132,0.024221,0.163045,70
0.059668,0.234906,0.168172,0.048189,0.059313,0.092371,0.02351,0.163227,70
0.06037,0.235134,0.168876,0.048723,0.060293,0.092986,0.024062,0.163352,70
0.060881,0.23557,0.169502,0.049209,0.060832,0.093664,0.024694,0.163113,70
0.0604,0.235372,0.169015,0.048849,0.060231,0.093223,0.024262,0.162993,70
0.05966,0.234931,0.168188,0.048221,0.059339,0.092429,0.023491,0.163116,70
0.060144,0.23497,0.16865,0.048549,0.060019,0.092788,0.023894,0.163305,70
0.060883,0.235492,0.169524,0.049185,0.060842,0.093662,0.024729,0.163067,70
0.060567,0.235426,0.169162,0.048925,0.060329,0.093352,0.02447,0.163065,70
0.05981,0.235037,0.168411,0.048324,0.059482,0.092576,0.023687,0.163096,70
0.059945,0.234916,0.168574,0.048402,0.059765,0.092607,0.023737,0.16331,70
0.060905,0.235504,0.169476,0.049183,0.060853,0.093613,0.024667,0.163178,70
0.060611,0.235468,0.169183,0.048968,0.060431,0.09341,0.024524,0.163046,70
0.059888,0.23508,0.168433,0.048376,0.05963,0.092681,0.023731,0.163006,70
0.059699,0.234753,0.168221,0.048168,0.059499,0.092403,0.023506,0.163198,70
0.060763,0.235382,0.169356,0.04906,0.060805,0.093483,0.024487,0.163165,70
0.060615,0.235428,0.169296,0.049,0.060538,0.093481,0.024521,0.16297,70
0.060016,0.23509,0.168597,0.048481,0.059843,0.092815,0.023865,0.162955,70
0.059607,0.234721,0.168143,0.048095,0.059385,0.092319,0.023435,0.163182,70
0.060636,0.235302,0.169233,0.048966,0.060678,0.093333,0.024344,0.163188,70
0.060732,0.23552,0.169407,0.049066,0.060613,0.093564,0.024624,0.163015,70
0.060242,0.235293,0.168772,0.048634,0.059997,0.092979,0.024047,0.163059,70
0.059618,0.234824,0.168116,0.048094,0.059311,0.092301,0.023456,0.163216,70
0.060528,0.235202,0.169124,0.04882,0.060474,0.093112,0.024212,0.163307,70
0.060842,0.235603,0.169471,0.04914,0.060703,0.093561,0.024646,0.163169,70
0.060333,0.235343,0.168873,0.048735,0.060138,0.093102,0.024154,0.163043,70
0.059588,0.234819,0.168091,0.048103,0.059304,0.092334,0.023416,0.163124,70
0.060275,0.23502,0.168778,0.048637,0.060238,0.092909,0.023945,0.163289,70
0.060778,0.235508,0.169434,0.049139,0.060816,0.093606,0.024569,0.163041,70
0.060352,0.235324,0.168959,0.048784,0.060238,0.093185,0.024156,0.162982,70
0.059727,0.234909,0.168213,0.048184,0.059379,0.092447,0.023537,0.163106,70
0.06009,0.234929,0.168621,0.04849,0.059988,0.09275,0.023833,0.163268,70
0.060876,0.235473,0.169503,0.049181,0.060845,0.093652,0.024662,0.163106,70
0.060584,0.235447,0.169163,0.048952,0.06036,0.093381,0.024493,0.163078,70
0.059853,0.235061,0.168403,0.048343,0.059529,0.092623,0.023729,0.163104,70
0.05994,0.234914,0.168464,0.048381,0.059765,0.092602,0.02371,0.163334,70
0.060892,0.235507,0.169469,0.049191,0.060878,0.093593,0.024617,0.163196,70
0.060606,0.235466,0.169349,0.048994,0.060472,0.093421,0.024496,0.163014,70
0.05996,0.235035,0.168527,0.048423,0.059676,0.092703,0.023834,0.162931,70
0.059765,0.234792,0.168236,0.048236,0.059503,0.092423,0.023551,0.163265,70
0.060802,0.235447,0.169334,0.049148,0.06081,0.093492,0.024453,0.163315,70
0.060683,0.235448,0.169301,0.049069,0.060562,0.093522,0.024533,0.16305,70
0.060086,0.235146,0.168629,0.048579,0.059851,0.092879,0.02392,0.162993,70
0.059599,0.234735,0.168144,0.048138,0.059366,0.092339,0.023446,0.163166,70
0.06068,0.235294,0.169209,0.048975,0.060638,0.09332,0.024363,0.163265,70
0.060792,0.235562,0.169414,0.049112,0.060632,0.093576,0.024664,0.163112,70
0.060215,0.235245,0.168797,0.048655,0.060025,0.093006,0.024081,0.162994,70
0.059595,0.234765,0.16814,0.048079,0.059289,0.092305,0.023417,0.163186,70
0.060398,0.235067,0.169055,0.048737,0.060405,0.093048,0.024077,0.163216,70
0.060783,0.235473,0.169425,0.049093,0.0607,0.09358,0.024606,0.163079,70
0.060289,0.235268,0.16887,0.048709,0.060137,0.093114,0.024172,0.16297,70
0.059498,0.234756,0.168021,0.048043,0.059273,0.092288,0.023382,0.163022,70
0.060222,0.234955,0.168722,0.048567,0.060171,0.09285,0.023878,0.163281,70
0.06085,0.235494,0.169419,0.049114,0.060786,0.093581,0.0246,0.163105,70
0.060461,0.235375,0.168996,0.0488,0.060254,0.093188,0.024269,0.163072,70
0.059712,0.234925,0.168211,0.048177,0.059377,0.092412,0.023535,0.163114,70
0.060025,0.234884,0.168527,0.048411,0.059921,0.092636,0.023728,0.163287,70
0.060794,0.23541,0.169388,0.049092,0.06082,0.093525,0.024511,0.163071,70
0.060424,0.235278,0.16902,0.048817,0.060295,0.093225,0.024266,0.162917,70
0.059778,0.234952,0.168308,0.04828,0.059537,0.09254,0.023615,0.162998,70
0.059826,0.234821,0.168367,0.048286,0.059691,0.092492,0.023605,0.163278,70
0.060843,0.235424,0.169518,0.049117,0.060844,0.093516,0.024584,0.163176,70
0.060605,0.235426,0.169244,0.048963,0.060473,0.093389,0.024521,0.163032,70
0.059922,0.235091,0.168448,0.048412,0.059724,0.092694,0.023744,0.163021,70
0.059626,0.234717,0.168162,0.048124,0.059469,0.092321,0.0234,0.163196,70
0.060713,0.235278,0.169293,0.048997,0.060761,0.093377,0.024414,0.163154,70
0.060649,0.235409,0.169306,0.048965,0.060545,0.093442,0.024562,0.162971,70
0.06002,0.235094,0.168612,0.048461,0.059891,0.092789,0.023875,0.162911,70
0.059539,0.234684,0.168077,0.048013,0.059338,0.092212,0.023379,0.163127,70
0.060534,0.235181,0.16909,0.048827,0.060587,0.093146,0.024208,0.163175,70
0.060658,0.235415,0.169308,0.048998,0.060622,0.093435,0.024494,0.162956,70
0.060145,0.235153,0.168729,0.048572,0.060022,0.09289,0.02399,0.162886,70
0.059559,0.234785,0.168006,0.048035,0.059275,0.092189,0.023391,0.163128,70
0.06039,0.235089,0.168878,0.048694,0.060369,0.092937,0.024058,0.163253,70
0.060703,0.235425,0.169386,0.049036,0.060701,0.093456,0.024532,0.162959,70
0.060238,0.235191,0.168942,0.048641,0.060128,0.092969,0.024096,0.16288,70
0.059565,0.234754,0.168058,0.048045,0.059278,0.092216,0.023399,0.163055,70
0.060181,0.234906,0.168607,0.048516,0.060109,0.092731,0.023861,0.163234,70
0.060804,0.235474,0.169358,0.049088,0.060769,0.093484,0.024539,0.163095,70
0.060368,0.23535,0.16892,0.048763,0.060262,0.093108,0.024159,0.162993,70
0.059605,0.234822,0.168113,0.04811,0.059404,0.092334,0.023438,0.16294,70
0.05995,0.23482,0.168429,0.048359,0.059884,0.092557,0.023679,0.163232,70
0.060803,0.235519,0.169398,0.049131,0.060804,0.093504,0.024543,0.163147,70
0.060467,0.235414,0.169093,0.048865,0.060313,0.093241,0.024333,0.162971,70
0.059757,0.234959,0.168277,0.048237,0.059493,0.092492,0.023585,0.162951,70
0.059706,0.234743,0.168219,0.048184,0.059592,0.092374,0.023481,0.163148,70
0.060738,0.235357,0.169332,0.049033,0.060795,0.093416,0.024461,0.163051,70
0.060603,0.235423,0.169179,0.04891,0.060416,0.093306,0.024433,0.163052,70
0.059953,0.235067,0.168502,0.048359,0.059689,0.092609,0.023759,0.163008,70
0.059622,0.234702,0.168115,0.048061,0.059426,0.092222,0.023402,0.163191,70
0.060643,0.235281,0.169149,0.048935,0.060714,0.093275,0.024285,0.163163,70
0.060652,0.23545,0.169217,0.048978,0.060542,0.093395,0.024514,0.163013,70
0.060084,0.235138,0.168585,0.048513,0.059869,0.092803,0.023914,0.16296,70
0.059561,0.23474,0.168024,0.048055,0.059279,0.092231,0.023376,0.163194,70
0.060518,0.235183,0.169038,0.048854,0.060552,0.09316,0.024177,0.163218,70
0.060674,0.235414,0.169322,0.049013,0.060623,0.093471,0.02451,0.162971,70
0.060213,0.235188,0.168762,0.048617,0.060016,0.092951,0.024044,0.162939,70
0.059565,0.234758,0.168025,0.048072,0.059254,0.092267,0.023403,0.163105,70
0.060338,0.235029,0.168864,0.04871,0.060342,0.092989,0.02404,0.163161,70
0.060728,0.235417,0.16942,0.049098,0.060705,0.09354,0.024547,0.162941,70
0.060335,0.235257,0.168916,0.048756,0.060096,0.093093,0.024161,0.16296,70
0.059605,0.234786,0.16813,0.048132,0.059253,0.092315,0.023448,0.163053,70
0.060194,0.235028,0.168727,0.048593,0.060044,0.092754,0.023899,0.163329,70
0.060868,0.235549,0.169426,0.049173,0.060736,0.093553,0.024611,0.163147,70
0.060422,0.235317,0.168987,0.048819,0.06021,0.093188,0.024244,0.162977,70
0.059672,0.234898,0.168132,0.048182,0.059368,0.092403,0.023475,0.163041,70
0.059927,0.234859,0.168382,0.048351,0.059793,0.09255,0.023628,0.163271,70
0.060744,0.235407,0.169381,0.049073,0.060784,0.093481,0.024451,0.16307,70
0.060508,0.235354,0.169165,0.048855,0.060309,0.09328,0.02438,0.162964,70
0.059847,0.235012,0.168369,0.04829,0.059509,0.092565,0.023686,0.163002,70
0.059717,0.234735,0.168216,0.04817,0.059537,0.092372,0.02349,0.163189,70
0.060763,0.235345,0.169356,0.049044,0.060765,0.093425,0.02448,0.163121,70
0.060592,0.235395,0.169239,0.048941,0.060427,0.093363,0.024473,0.162991,70
0.059949,0.235034,0.168481,0.048385,0.059693,0.092673,0.023812,0.162931,70
0.059573,0.234648,0.168151,0.048057,0.059377,0.092268,0.023399,0.16312,70
0.060628,0.235214,0.169336,0.048935,0.060677,0.09328,0.024332,0.163126,70
0.060593,0.235369,0.169289,0.048943,0.060503,0.093388,0.024512,0.162878,70
0.060072,0.235152,0.168553,0.048495,0.059842,0.09279,0.023871,0.16298,70
0.059531,0.234753,0.167953,0.048042,0.05926,0.092199,0.023302,0.163222,70
0.060432,0.23512,0.168963,0.048809,0.060482,0.093078,0.024081,0.163199,70
0.060667,0.235395,0.169349,0.049045,0.060589,0.093472,0.024504,0.16297,70
0.060167,0.235171,0.168788,0.048629,0.059974,0.092951,0.024033,0.162899,70
0.059565,0.234764,0.168026,0.048057,0.059178,0.092204,0.023368,0.163138,70
0.06033,0.234952,0.168772,0.048651,0.060225,0.092863,0.023972,0.163236,70
0.060731,0.235369,0.169313,0.049066,0.060661,0.093464,0.024515,0.162988,70
0.060243,0.2352,0.168831,0.048703,0.060125,0.093021,0.024072,0.162869,70
0.059548,0.234755,0.168031,0.048093,0.059246,0.092246,0.023371,0.162994,70
0.060084,0.234948,0.168551,0.048497,0.059981,0.092663,0.023798,0.163296,70
0.060772,0.235438,0.169445,0.04909,0.060727,0.093455,0.024523,0.163085,70
0.060375,0.235305,0.169006,0.048781,0.06017,0.09309,0.024202,0.163007,70
0.059632,0.234881,0.168085,0.048176,0.05934,0.09237,0.023447,0.163025,70
0.059837,0.234756,0.168266,0.048296,0.059705,0.092474,0.023574,0.163225,70
0.060724,0.235289,0.169282,0.049028,0.060724,0.093413,0.024476,0.163033,70
0.060462,0.23537,0.169087,0.048865,0.060311,0.093243,0.024288,0.163005,70
0.059785,0.235,0.168313,0.048288,0.059524,0.092542,0.023616,0.162978,70
0.059658,0.234664,0.16819,0.04813,0.059497,0.092349,0.023486,0.163124,70
0.060682,0.235254,0.169316,0.048989,0.060731,0.09339,0.024425,0.163041,70
0.060561,0.235394,0.169221,0.048918,0.060413,0.093346,0.024426,0.163001,70
0.059943,0.235058,0.168481,0.048403,0.059678,0.092682,0.023774,0.162955,70
0.059616,0.23475,0.168055,0.048113,0.0593,0.092258,0.023415,0.163225,70
0.06065,0.235287,0.169167,0.048966,0.060599,0.093261,0.024297,0.163222,70
0.060668,0.235418,0.169343,0.049004,0.060502,0.093428,0.024517,0.162998,70
0.060114,0.235204,0.168798,0.04858,0.059875,0.092857,0.023952,0.162969,70
0.059518,0.234731,0.168045,0.048048,0.059254,0.092233,0.023372,0.163125,70
0.060449,0.235049,0.168991,0.048771,0.060482,0.093119,0.024144,0.163156,70
0.060772,0.235377,0.169406,0.049029,0.060636,0.093528,0.024617,0.163021,70
0.060286,0.23531,0.168859,0.04869,0.060035,0.093035,0.024143,0.16306,70
0.059557,0.234812,0.168066,0.048079,0.059233,0.092297,0.02343,0.163149,70
0.060251,0.235,0.168802,0.04862,0.060211,0.092923,0.023981,0.163227,70
0.06074,0.235447,0.169446,0.049065,0.060669,0.09355,0.024566,0.16302,70
0.060288,0.235217,0.16898,0.048715,0.060123,0.093133,0.024209,0.16289,70
